Identifiant national BSS|Ancien code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/03/2012 00:00:00|7.86|155.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|31/03/2012 00:00:00|7.86|155.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/04/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/04/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/04/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/04/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/04/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/04/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/04/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/04/2012 00:00:00|7.94|155.24|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/04/2012 00:00:00|7.86|155.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/04/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/04/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/04/2012 00:00:00|7.94|155.24|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/04/2012 00:00:00|7.96|155.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/04/2012 00:00:00|8.00|155.18|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/04/2012 00:00:00|7.96|155.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/04/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/04/2012 00:00:00|7.84|155.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/04/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/04/2012 00:00:00|7.84|155.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/04/2012 00:00:00|7.84|155.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/04/2012 00:00:00|7.98|155.20|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/04/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/05/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/05/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/05/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/05/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/05/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/05/2012 00:00:00|7.86|155.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/05/2012 00:00:00|7.86|155.32|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/05/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/05/2012 00:00:00|7.90|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/05/2012 00:00:00|7.92|155.26|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/05/2012 00:00:00|7.96|155.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/05/2012 00:00:00|8.02|155.16|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/05/2012 00:00:00|8.03|155.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/05/2012 00:00:00|8.03|155.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/05/2012 00:00:00|8.03|155.15|2|Point courant|1|Valeur mesurée|2|Incorrecte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/05/2012 00:00:00|8.03|155.15|2|Point courant|1|Valeur mesurée|2|Incorrecte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/05/2012 00:00:00|8.03|155.15|2|Point courant|1|Valeur mesurée|2|Incorrecte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/05/2012 00:00:00|7.75|155.43|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/05/2012 00:00:00|7.73|155.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|31/05/2012 00:00:00|7.73|155.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/06/2012 00:00:00|7.71|155.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/06/2012 00:00:00|7.71|155.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/06/2012 00:00:00|7.73|155.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/06/2012 00:00:00|7.71|155.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/06/2012 00:00:00|7.67|155.51|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/06/2012 00:00:00|7.69|155.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/06/2012 00:00:00|7.69|155.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/06/2012 00:00:00|7.71|155.47|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/07/2012 00:00:00|7.88|155.30|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/07/2012 00:00:00|8.18|155.00|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/07/2012 00:00:00|8.18|155.16|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/07/2012 00:00:00|8.18|155.16|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/07/2012 00:00:00|8.18|155.16|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/07/2012 00:00:00|8.21|155.13|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/07/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|31/07/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/08/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/08/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/08/2012 00:00:00|8.23|155.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/08/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/08/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/08/2012 00:00:00|8.22|155.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/08/2012 00:00:00|8.26|155.08|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/08/2012 00:00:00|8.27|155.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/08/2012 00:00:00|8.28|155.06|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/08/2012 00:00:00|8.30|155.04|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/08/2012 00:00:00|8.27|155.07|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/08/2012 00:00:00|8.28|155.06|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/08/2012 00:00:00|8.30|155.04|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/08/2012 00:00:00|8.31|155.03|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/08/2012 00:00:00|8.31|155.03|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/08/2012 00:00:00|8.34|155.00|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/08/2012 00:00:00|8.35|154.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/08/2012 00:00:00|8.35|154.99|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/08/2012 00:00:00|8.36|154.98|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/08/2012 00:00:00|8.39|154.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/08/2012 00:00:00|8.39|154.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/08/2012 00:00:00|8.39|154.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/08/2012 00:00:00|8.39|154.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/08/2012 00:00:00|8.39|154.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/08/2012 00:00:00|8.39|154.95|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/08/2012 00:00:00|8.43|154.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/08/2012 00:00:00|8.43|154.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/08/2012 00:00:00|8.43|154.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/08/2012 00:00:00|8.46|154.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/08/2012 00:00:00|8.46|154.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|31/08/2012 00:00:00|8.47|154.87|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/09/2012 00:00:00|8.48|154.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/09/2012 00:00:00|8.48|154.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/09/2012 00:00:00|8.50|154.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/09/2012 00:00:00|8.50|154.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/09/2012 00:00:00|8.51|154.83|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/09/2012 00:00:00|8.52|154.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/09/2012 00:00:00|8.52|154.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/09/2012 00:00:00|8.52|154.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/09/2012 00:00:00|8.52|154.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/09/2012 00:00:00|8.53|154.81|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/09/2012 00:00:00|8.55|154.79|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/09/2012 00:00:00|8.56|154.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/09/2012 00:00:00|8.56|154.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/09/2012 00:00:00|8.57|154.77|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/09/2012 00:00:00|8.59|154.75|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/09/2012 00:00:00|8.59|154.75|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/09/2012 00:00:00|8.60|154.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/09/2012 00:00:00|8.60|154.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/09/2012 00:00:00|8.63|154.71|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/09/2012 00:00:00|8.63|154.71|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/09/2012 00:00:00|8.63|154.71|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/09/2012 00:00:00|8.64|154.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/09/2012 00:00:00|8.61|154.73|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/09/2012 00:00:00|8.57|154.77|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/09/2012 00:00:00|8.57|154.77|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/09/2012 00:00:00|8.56|154.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|27/09/2012 00:00:00|8.60|154.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|28/09/2012 00:00:00|8.60|154.74|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|29/09/2012 00:00:00|8.63|154.71|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|30/09/2012 00:00:00|8.65|154.69|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|01/10/2012 00:00:00|8.64|154.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|02/10/2012 00:00:00|8.65|154.69|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|03/10/2012 00:00:00|8.64|154.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|04/10/2012 00:00:00|8.61|154.73|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|05/10/2012 00:00:00|8.61|154.73|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|06/10/2012 00:00:00|8.64|154.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|07/10/2012 00:00:00|8.63|154.71|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|08/10/2012 00:00:00|8.52|154.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|09/10/2012 00:00:00|8.50|154.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|10/10/2012 00:00:00|8.44|154.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|11/10/2012 00:00:00|8.43|154.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|12/10/2012 00:00:00|8.43|154.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|13/10/2012 00:00:00|8.43|154.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|14/10/2012 00:00:00|8.42|154.92|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|15/10/2012 00:00:00|8.46|154.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|16/10/2012 03:00:00|8.47|154.87|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|17/10/2012 03:00:00|8.50|154.84|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|18/10/2012 00:00:00|8.52|154.82|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|19/10/2012 22:00:00|8.34|155.00|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|20/10/2012 16:00:00|8.31|155.03|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|21/10/2012 23:00:00|8.01|155.33|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|22/10/2012 06:00:00|7.98|155.36|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|23/10/2012 00:00:00|8.02|155.32|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|24/10/2012 00:00:00|8.06|155.28|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|25/10/2012 00:00:00|8.10|155.24|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
BSS000LAHL|01474X0048/P1|2|Profondeur relative|26/10/2012 01:00:00|8.11|155.23|2|Point courant|1|Valeur mesurée|1|Correcte|3|NV2|||||||BRGM|
